mu,sigma,centroid_defect,log_mass_ratio
0.18333333333333335,0.018000000000000002,0.0,-10.875639937004168
0.1875,0.018000000000000002,0.0,-10.875639937004168
0.19166666666666665,0.018000000000000002,0.0,-10.875639937004168
0.19583333333333333,0.018000000000000002,0.0,-10.875639937004168
0.2,0.018000000000000002,0.0,-10.875639937004168
0.1,0.018666666666666665,4.723052585959638,0.9086416501854748
0.10416666666666667,0.018666666666666665,10.404227546433553,0.9185060629613844
0.10833333333333334,0.018666666666666665,13.78060033243774,0.9247436625156031
0.1125,0.018666666666666665,14.02814035836368,0.9392940516641423
0.11666666666666667,0.018666666666666665,8.368513402319413,0.9417147533346515
0.12083333333333333,0.018666666666666665,11.53030561676073,0.9581288471575082
0.125,0.018666666666666665,14.152388062278204,0.956123689307701
0.12916666666666668,0.018666666666666665,10.85924700957176,0.9837142955170514
0.13333333333333333,0.018666666666666665,6.694832716883021,0.9926466899244957
0.1375,0.018666666666666665,12.362135913649263,1.0031088660572554
0.14166666666666666,0.018666666666666665,0.24449079335357257,0.02189716282659038
0.14583333333333334,0.018666666666666665,0.0805328158491365,0.02049780833758192
0.15000000000000002,0.018666666666666665,0.06402322013636773,0.027685418938930433
0.15416666666666667,0.018666666666666665,0.0784789198957519,0.030754160144271826
0.15833333333333333,0.018666666666666665,0.11986527389204843,0.03417941464857316
0.1625,0.018666666666666665,2.3390735777144163,-10.875639937004168
0.16666666666666669,0.018666666666666665,0.0,-10.875639937004168
0.17083333333333334,0.018666666666666665,0.0,-10.875639937004168
0.175,0.018666666666666665,0.0,-10.875639937004168
0.17916666666666667,0.018666666666666665,0.0,-10.875639937004168
0.18333333333333335,0.018666666666666665,0.0,-10.875639937004168
0.1875,0.018666666666666665,0.0,-10.875639937004168
0.19166666666666665,0.018666666666666665,0.0,-10.875639937004168
0.19583333333333333,0.018666666666666665,0.0,-10.875639937004168
0.2,0.018666666666666665,0.0,-10.875639937004168
0.1,0.019333333333333334,5.825100364886569,0.9220103918049183
0.10416666666666667,0.019333333333333334,13.401671368549513,0.9308690306909636
0.10833333333333334,0.019333333333333334,14.819037531374105,0.9295182517268307
0.1125,0.019333333333333334,13.10629204014889,0.9432169566912857
0.11666666666666667,0.019333333333333334,24.619002814724055,0.9556954478478957
0.12083333333333333,0.019333333333333334,10.996254372557928,0.9547311614062234
0.125,0.019333333333333334,14.716889838790761,0.968001099550791
0.12916666666666668,0.019333333333333334,14.22981931958055,0.9788390234897006
0.13333333333333333,0.019333333333333334,13.048682914572291,0.9856617873776303
0.1375,0.019333333333333334,8.08911580471219,1.0024166799732526
0.14166666666666666,0.019333333333333334,10.390730466693995,1.0145861592359984
0.14583333333333334,0.019333333333333334,0.17321659722199415,0.02750347679924854
0.15000000000000002,0.019333333333333334,0.12210282533342759,0.031048309808208035
0.15416666666666667,0.019333333333333334,0.12596131623554566,0.03941077533383901
0.15833333333333333,0.019333333333333334,0.7582610098727731,0.0378410758703669
0.1625,0.019333333333333334,2.2776275897553844,-10.875639937004168
0.16666666666666669,0.019333333333333334,0.0,-10.875639937004168
0.17083333333333334,0.019333333333333334,0.0,-10.875639937004168
0.175,0.019333333333333334,0.0,-10.875639937004168
0.17916666666666667,0.019333333333333334,0.0,-10.875639937004168
0.18333333333333335,0.019333333333333334,0.0,-10.875639937004168
0.1875,0.019333333333333334,0.0,-10.875639937004168
0.19166666666666665,0.019333333333333334,0.0,-10.875639937004168
0.19583333333333333,0.019333333333333334,0.0,-10.875639937004168
0.2,0.019333333333333334,0.0,-10.875639937004168
0.1,0.02,5.8538686144914776,0.925782782901505
0.10416666666666667,0.02,4.0268657943951025,0.9291227464716075
0.10833333333333334,0.02,17.15767717405878,0.9293579402432807
0.1125,0.02,3.2560104241113916,0.9459173712711708
0.11666666666666667,0.02,19.035547714669843,0.9523811638975681
0.12083333333333333,0.02,11.459930315217969,0.9663823249916753
0.125,0.02,20.84148039022033,0.9722127407818926
0.12916666666666668,0.02,8.719789038320226,0.98487447110061
0.13333333333333333,0.02,11.390503369581745,0.9870582286118388
0.1375,0.02,19.015528460400148,0.9994339307661705
0.14166666666666666,0.02,6.743760513109665,1.0045794736327054
0.14583333333333334,0.02,4.717054474423383,0.09378242466963951
0.15000000000000002,0.02,0.26135811004922516,0.029987650469558015
0.15416666666666667,0.02,0.5624364126330411,0.049899711735348594
0.15833333333333333,0.02,5.480356120358644,-10.875639937004168
0.1625,0.02,2.178489402898371,-10.875639937004168
0.16666666666666669,0.02,0.0,-10.875639937004168
0.17083333333333334,0.02,0.0,-10.875639937004168
0.175,0.02,0.0,-10.875639937004168
0.17916666666666667,0.02,0.0,-10.875639937004168
0.18333333333333335,0.02,0.0,-10.875639937004168
0.1875,0.02,0.0,-10.875639937004168
0.19166666666666665,0.02,0.0,-10.875639937004168
0.19583333333333333,0.02,0.0,-10.875639937004168
0.2,0.02,0.0,-10.875639937004168
0.1,0.020666666666666667,6.777033277510718,0.9237060215341751
0.10416666666666667,0.020666666666666667,2.4755850443303538,0.9305694230510569
0.10833333333333334,0.020666666666666667,4.653405503515329,0.9460132537356505
0.1125,0.020666666666666667,6.7912363343982465,0.9551192593924092
0.11666666666666667,0.020666666666666667,11.660115058779358,0.9566583917619665
0.12083333333333333,0.020666666666666667,18.603874388529864,0.9660877922851415
0.125,0.020666666666666667,15.72312830730637,0.9677143898291205
0.12916666666666668,0.020666666666666667,9.913695704630328,0.9824540046659791
0.13333333333333333,0.020666666666666667,18.561803600290016,0.9952082009086279
0.1375,0.020666666666666667,14.368036976061182,1.0076903124427246
0.14166666666666666,0.020666666666666667,10.752413775004449,1.0113087901754283
0.14583333333333334,0.020666666666666667,2.5764545728800052,1.0201069781970213
0.15000000000000002,0.020666666666666667,4.0163844694666055,0.07053719711559435
0.15416666666666667,0.020666666666666667,5.2151113224587835,-10.875639937004168
0.15833333333333333,0.020666666666666667,5.296451837636902,-10.875639937004168
0.1625,0.020666666666666667,2.072416956641998,-10.875639937004168
0.16666666666666669,0.020666666666666667,0.0,-10.875639937004168
0.17083333333333334,0.020666666666666667,0.0,-10.875639937004168
0.175,0.020666666666666667,0.0,-10.875639937004168
0.17916666666666667,0.020666666666666667,0.0,-10.875639937004168
0.18333333333333335,0.020666666666666667,0.0,-10.875639937004168
0.1875,0.020666666666666667,0.0,-10.875639937004168
0.19166666666666665,0.020666666666666667,0.0,-10.875639937004168
0.19583333333333333,0.020666666666666667,0.0,-10.875639937004168
0.2,0.020666666666666667,0.0,-10.875639937004168
0.1,0.021333333333333333,7.913216829935943,0.9256409182223762
0.10416666666666667,0.021333333333333333,10.832485597040629,0.9444953560435908
0.10833333333333334,0.021333333333333333,6.111133973401576,0.9441091685597234
0.1125,0.021333333333333333,10.824358117455581,0.9484925985011772
0.11666666666666667,0.021333333333333333,8.920592026387652,0.9629091928103339
0.12083333333333333,0.021333333333333333,18.532165872342954,0.9714061445909375
0.125,0.021333333333333333,15.442774834121847,0.9833076123098017
0.12916666666666668,0.021333333333333333,12.66550973892837,0.9780599668468859
0.13333333333333333,0.021333333333333333,8.815846506946114,0.9938555409490898
0.1375,0.021333333333333333,10.869740666751609,1.0032364367265552
0.14166666666666666,0.021333333333333333,12.268498678485566,1.0177002198120881
0.14583333333333334,0.021333333333333333,8.222646697279684,1.040873922311002
0.15000000000000002,0.021333333333333333,12.373208604644065,1.0524944577267876
0.15416666666666667,0.021333333333333333,13.116243828811795,1.046107422402521
0.15833333333333333,0.021333333333333333,4.505167609430507,-10.875639937004168
0.1625,0.021333333333333333,0.0,-10.875639937004168
0.16666666666666669,0.021333333333333333,0.0,-10.875639937004168
0.17083333333333334,0.021333333333333333,0.0,-10.875639937004168
0.175,0.021333333333333333,0.0,-10.875639937004168
0.17916666666666667,0.021333333333333333,0.0,-10.875639937004168
0.18333333333333335,0.021333333333333333,0.0,-10.875639937004168
0.1875,0.021333333333333333,0.0,-10.875639937004168
0.19166666666666665,0.021333333333333333,0.0,-10.875639937004168
0.19583333333333333,0.021333333333333333,0.0,-10.875639937004168
0.2,0.021333333333333333,0.0,-10.875639937004168
0.1,0.022,11.909374450735312,0.9305506449023723
0.10416666666666667,0.022,3.5793735753919558,0.9387352000763818
0.10833333333333334,0.022,4.059895676903673,0.9493710757332577
0.1125,0.022,11.186962205689314,0.9547167236062248
0.11666666666666667,0.022,2.2305110834588,0.9697326821258372
0.12083333333333333,0.022,11.593651790576667,0.9699238493566366
0.125,0.022,7.645712264165584,0.9789570726145366
0.12916666666666668,0.022,9.08362513418388,0.9878209812153328
0.13333333333333333,0.022,15.076431085368188,0.9919381954309915
0.1375,0.022,10.875906063858123,1.0008879077637318
0.14166666666666666,0.022,17.197334285081247,1.0175344476452601
0.14583333333333334,0.022,9.704616973014204,1.0242389163489483
0.15000000000000002,0.022,3.787042859836583,1.0434330567751287
0.15416666666666667,0.022,10.872864153499284,1.0556288827874063
0.15833333333333333,0.022,3.8098127703586364,-10.875639937004168
0.1625,0.022,8.139251523162029,-10.875639937004168
0.16666666666666669,0.022,0.0,-10.875639937004168
0.17083333333333334,0.022,9.444285191636888,-10.875639937004168
0.175,0.022,0.0,-10.875639937004168
0.17916666666666667,0.022,0.0,-10.875639937004168
0.18333333333333335,0.022,0.0,-10.875639937004168
0.1875,0.022,0.0,-10.875639937004168
0.19166666666666665,0.022,0.0,-10.875639937004168
0.19583333333333333,0.022,0.0,-10.875639937004168
0.2,0.022,0.0,-10.875639937004168
